ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,135,47,T:System.Windows.Controls.Label,,,,,isPeriodLBL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,127,50,T:System.Windows.Controls.CheckBox,,,,,isPeriod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,119,50,T:System.Windows.Controls.ComboBox,,,,,priorityCombo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,111,50,T:System.Windows.Controls.CheckBox,,,,,enabledCB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,103,49,T:System.Windows.Controls.TextBox,,,,,pagesTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,95,49,T:System.Windows.Controls.TextBox,,,,,pathTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,87,49,T:System.Windows.Controls.TextBox,,,,,extansionTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,79,49,T:System.Windows.Controls.TextBox,,,,,filenameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,71,49,T:System.Windows.Controls.TextBox,,,,,pkgNameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,63,49,T:System.Windows.Controls.TextBox,,,,,dAuthorTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,55,49,T:System.Windows.Controls.TextBox,,,,,hostTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\SettingWindow.g.i.cs,47,49,T:System.Windows.Controls.TextBox,,,,,dUrlTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,218,8,T:System.Windows.RoutedEventArgs,,,,,"private void IsPeriod_Unchecked(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,225,12,T:System.Windows.Controls.Label,,,,,"isPeriodLBL.Content = ""Period is disabled: "";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,225,12,P:System.Windows.Controls.ContentControl.Content,,,,,"isPeriodLBL.Content = ""Period is disabled: "";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,224,12,T:System.Windows.Controls.Slider,,,,,sliderPeriod.IsEnabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,224,12,P:System.Windows.UIElement.IsEnabled,,,,,sliderPeriod.IsEnabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,208,8,T:System.Windows.RoutedEventArgs,,,,,"private void IsPeriod_Checked(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,215,12,T:System.Windows.Controls.Label,,,,,"isPeriodLBL.Content = ""Period is enabled: "";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,215,12,P:System.Windows.Controls.ContentControl.Content,,,,,"isPeriodLBL.Content = ""Period is enabled: "";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,214,12,T:System.Windows.Controls.Slider,,,,,sliderPeriod.IsEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,214,12,P:System.Windows.UIElement.IsEnabled,,,,,sliderPeriod.IsEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,205,12,T:System.Windows.Controls.Label,,,,,periodLBL.Content = e.NewValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,205,12,P:System.Windows.Controls.ContentControl.Content,,,,,periodLBL.Content = e.NewValue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,192,8,T:System.Windows.RoutedEventArgs,,,,,"private void RemoveBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,198,20,T:System.Windows.Controls.ListView,,,,,optCollection.collections.RemoveAt(hostList.SelectedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,198,20,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,optCollection.collections.RemoveAt(hostList.SelectedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,196,16,T:System.Windows.Controls.ListView,,,,,if (hostList.SelectedIndex != -1)                  {                      optCollection.collections.RemoveAt(hostList.SelectedIndex);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,196,16,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,if (hostList.SelectedIndex != -1)                  {                      optCollection.collections.RemoveAt(hostList.SelectedIndex);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,194,12,T:System.Windows.Controls.ComboBox,,,,,if (settingCB.SelectedItem is OptionCollection optCollection)              {                  if (hostList.SelectedIndex != -1)                  {                      optCollection.collections.RemoveAt(hostList.SelectedIndex);                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,194,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,if (settingCB.SelectedItem is OptionCollection optCollection)              {                  if (hostList.SelectedIndex != -1)                  {                      optCollection.collections.RemoveAt(hostList.SelectedIndex);                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,177,8,T:System.Windows.RoutedEventArgs,,,,,"private void AddBtn_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,187,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Item is not a valid host"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,187,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Item is not a valid host"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,187,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Item is not a valid host"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,183,16,T:System.Windows.Controls.TextBox,,,,,itemTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,183,16,M:System.Windows.Controls.TextBox.Clear,,,,,itemTXT.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,182,16,T:System.Windows.Controls.TextBox,,,,,collection?.Add(itemTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,182,16,P:System.Windows.Controls.TextBox.Text,,,,,collection?.Add(itemTXT.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,180,12,T:System.Windows.Controls.TextBox,,,,,"if (RegexUtility.HostRegex().Match(itemTXT.Text).Success || Path.Exists(itemTXT.Text))              {                  collection?.Add(itemTXT.Text);                  itemTXT.Clear();              }              else              {                  MessageBox.Show(""Item is not a valid host"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,180,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (RegexUtility.HostRegex().Match(itemTXT.Text).Success || Path.Exists(itemTXT.Text))              {                  collection?.Add(itemTXT.Text);                  itemTXT.Clear();              }              else              {                  MessageBox.Show(""Item is not a valid host"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,180,12,T:System.Windows.Controls.TextBox,,,,,"if (RegexUtility.HostRegex().Match(itemTXT.Text).Success || Path.Exists(itemTXT.Text))              {                  collection?.Add(itemTXT.Text);                  itemTXT.Clear();              }              else              {                  MessageBox.Show(""Item is not a valid host"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,180,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (RegexUtility.HostRegex().Match(itemTXT.Text).Success || Path.Exists(itemTXT.Text))              {                  collection?.Add(itemTXT.Text);                  itemTXT.Clear();              }              else              {                  MessageBox.Show(""Item is not a valid host"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,179,12,T:System.Windows.Controls.ListView,,,,,var collection = hostList.ItemsSource as IList<string>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,179,12,P:System.Windows.Controls.ItemsControl.ItemsSource,,,,,var collection = hostList.ItemsSource as IList<string>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,163,8,T:System.Windows.RoutedEventArgs,,,,,"private void Window_Loaded(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,172,16,T:System.Windows.Controls.TextBox,,,,,extansionTXT.Text = options.Comic.extension;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,172,16,P:System.Windows.Controls.TextBox.Text,,,,,extansionTXT.Text = options.Comic.extension;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,171,16,T:System.Windows.Controls.TextBox,,,,,filenameTXT.Text = options.Comic.Filename;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,171,16,P:System.Windows.Controls.TextBox.Text,,,,,filenameTXT.Text = options.Comic.Filename;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,170,16,T:System.Windows.Controls.TextBox,,,,,pkgNameTXT.Text = options.Comic.PackageName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,170,16,P:System.Windows.Controls.TextBox.Text,,,,,pkgNameTXT.Text = options.Comic.PackageName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,169,16,T:System.Windows.Controls.TextBox,,,,,dAuthorTXT.Text = options.Comic.Author;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,169,16,P:System.Windows.Controls.TextBox.Text,,,,,dAuthorTXT.Text = options.Comic.Author;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,168,16,T:System.Windows.Controls.TextBox,,,,,hostTXT.Text = options.Comic.Host;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,168,16,P:System.Windows.Controls.TextBox.Text,,,,,hostTXT.Text = options.Comic.Host;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,167,16,T:System.Windows.Controls.TextBox,,,,,dUrlTXT.Text = options.Comic.URL;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,167,16,P:System.Windows.Controls.TextBox.Text,,,,,dUrlTXT.Text = options.Comic.URL;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,155,8,T:System.Windows.Controls.SelectionChangedEventArgs,,,,,"private void SettingCB_SelectionChanged(object sender, System.Windows.Controls.SelectionChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,159,16,T:System.Windows.Controls.ListView,,,,,hostList.ItemsSource = option.collections;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,159,16,P:System.Windows.Controls.ItemsControl.ItemsSource,,,,,hostList.ItemsSource = option.collections;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\SettingWindow.xaml.cs,157,12,T:System.Windows.Controls.ComboBox,,,,,if (settingCB.SelectedItem is OptionCollection option)              {                  hostList.ItemsSource = option.collections;              }
